,Agent,Value,Consumption,i_a,m
362,S362,-0.033589602871917534,1.1961666921433518,0.0,0.0
363,S363,0.8286021100667852,1.867476435529124,0.0,0.0
364,S364,-9.084708949075015,1.4166197972920482,0.0,0.0
365,S365,-6.670721677155122,1.9821167849941255,0.0,0.0
366,S366,-6.141645721836318,2.566786068017917,0.0,0.0
367,S367,-9.439925511819865,1.1023101207616914,0.0,0.0
368,S368,0.14802995788302742,1.7024287068132558,0.0,0.0
369,S369,-6.636179035323325,1.984247557479544,0.0,0.0
370,S370,-4.543418308862047,4.435229266871021,0.0,0.0
371,S371,-4.434959998372895,4.446836505211005,0.0,0.0
372,S372,-4.801412626664408,3.9085339076081764,0.0,0.0
373,S373,-6.309506332238408,2.4352301409037893,0.0,0.0
374,S374,-16.96770492266901,2.265510608050608,0.0,0.0
375,S375,-26.79315642333204,1.0475731911347952,0.0,0.0
376,S376,-26.224708671280602,1.27712302839544,0.0,0.0
377,S377,-16.95017463281668,2.058651719204649,0.0,0.0
378,S378,-6.370836560651037,2.1887573104116034,0.0,0.0
379,S379,-26.406756051863606,1.0586551941265223,0.0,0.0
380,S380,-5.415050448592899,0.8736753104815999,0.0,0.0
381,S381,-5.370245852904777,0.8754441531818321,0.0,0.0
382,S382,-3.096741922529886,2.213645843010508,0.0,0.0
383,S383,-5.187730700708669,0.8736758771394042,0.0,0.0
384,S384,-14.458988561002611,0.5642955449299838,0.0,0.0
385,S385,-11.112380129563945,1.7840951108923018,0.0,0.0
386,S386,-12.935286230028566,0.5660657119893072,0.0,0.0
387,S387,-12.449212056192717,1.7871514325296096,0.0,0.0
388,S388,-2.710916145178424,2.243577882391416,0.0,0.0
389,S389,-11.057083517392567,1.7871544737838765,0.0,0.0
390,S390,-14.415606737871336,1.8790340660259637,0.0,0.0
391,S391,-14.366135449653067,1.8835031164480451,0.0,0.0
392,S392,-11.931093148565846,0.28193797894557543,0.0,0.0
393,S393,-56.162499568340884,0.8790350596325945,0.0,0.0
394,S394,1.926529354909303,4.817666709352453,0.0,0.0
395,S395,-7.2389330975389115,0.28193838865335963,0.0,0.0
396,S396,0.35242626363819796,1.6321432063698795,0.0,0.0
397,S397,-3.9378536671519013,3.7958684095735887e-06,0.0,0.0
398,S398,-32.47840410883419,0.2819369900502621,0.0,0.0
