,Agent,Value,Consumption,i_a,m
410,S410,-6.352763003216136,11.427927335730038,0.25,0.5
411,S411,-6.3658380034159014,11.426669117834113,0.25,0.5
412,S412,-6.4410475811601815,10.925720536162345,0.25,0.5
413,S413,71.62900985923899,47.47905459224336,0.25,0.5
414,S414,-2.7089490413866217,8.361812706415003,0.25,0.5
415,S415,68.28708407967032,44.30532228595549,0.25,0.5
416,S416,75.03508397913576,47.47905459224336,0.25,0.5
417,S417,-2.834927066397451,8.000238937800738,0.25,0.5
418,S418,64.82149482012127,44.30532228595549,0.25,0.5
419,S419,68.25924939281165,44.30532228595549,0.25,0.5
420,S420,3.3104472734982178,2.2688950086585837,0.25,0.5
421,S421,3.0088824783188906,2.267902631632995,0.25,0.5
422,S422,8.284800064898901,5.074410793961931,0.25,0.5
423,S423,2.9423028170949905,2.049001498810995,0.25,0.5
424,S424,-7.942466240090607,4.008876516749629,0.25,0.5
425,S425,-5.895950909602407,8.894128259002056,0.25,0.5
426,S426,-8.414263408157504,3.371251641957704,0.25,0.5
427,S427,-4.886184864099571,13.068339464009917,0.25,0.5
428,S428,6.607947254441326,4.1462420189782625,0.25,0.5
429,S429,-5.998952322954058,8.887137137987905,0.25,0.5
430,S430,-6.505351508529593,4.689513575471198,0.25,0.5
431,S431,-6.517871760948395,4.688879363635142,0.25,0.5
432,S432,-9.38184319590976,2.0729565803777414,0.25,0.5
433,S433,-1.5827744886687736,17.912268513635386,0.25,0.5
434,S434,-2.75966085934595,3.6772789830947885,0.25,0.5
435,S435,-4.954329052691708,2.755264235040985,0.25,0.5
436,S436,2.6009102757548788,11.017252579544943,0.25,0.5
437,S437,-6.574749215791228,1.7150874730681656,0.25,0.5
438,S438,-8.196110138759103,3.6089028704089836,0.25,0.5
439,S439,-4.973722972693211,2.7554133542746024,0.25,0.5
440,S440,-9.185397393728682,2.0363948454053404,0.25,0.5
441,S441,-9.201103016527291,2.037286122434706,0.25,0.5
442,S442,-6.009318293459853,3.910955252179082,0.25,0.5
443,S443,-9.643825603926032,1.6405467737764772,0.25,0.5
444,S444,-10.89826701136844,1.7946015945324625,0.25,0.5
445,S445,-8.80685342164763,3.0519890499213624,0.25,0.5
446,S446,-11.129342725007412,1.6712221063175283,0.25,0.5
447,S447,-8.171748274002518,4.540477711688737,0.25,0.5
448,S448,-6.875804632455597,2.869450760919952,0.25,0.5
449,S449,-8.819452694754185,3.047646103388436,0.25,0.5
450,S450,16.394673263506185,8.777750381017704,0.25,0.5
451,S451,16.331394177273026,8.791131670468438,0.25,0.5
452,S452,20.332325496521616,11.957773474150722,0.25,0.5
453,S453,10.974683894994705,4.276264584876863,0.25,0.5
454,S454,10.468582900501453,17.897403885219408,0.25,0.5
455,S455,4.610302963211088,7.438207715491225,0.25,0.5
456,S456,3.461632398945096,6.033086010553825,0.25,0.5
457,S457,14.056815165041115,23.922161605660577,0.25,0.5
458,S458,12.292580137163114,5.224325281835006,0.25,0.5
459,S459,4.5591545061722325,7.4372554504664805,0.25,0.5
